"","baseMean","log2FoldChange","lfcSE","pvalue","padj","genenames"
"STM1135",23.0576411447295,2.32279527201311e-05,0.0111659661279211,0.921786752992487,0.998802608278029,"ycdW"
"STM1136",73.4393294674365,-7.46211484815523e-05,0.0111591951559379,0.873180532772848,0.998802608278029,"ycdX"
"STM1137",39.3365039648614,8.57812249419395e-05,0.0111631374465376,0.829596814816992,0.998802608278029,"ycdY"
"STM1138",172.365324680763,0.000274303083982828,0.0111708084205572,0.346893086240609,0.998802608278029,"ycdZ"
"STM1139",26.2224573818403,-0.000223960988879657,0.0111672658410662,0.513298607372459,0.998802608278029,"csgG"
"STM1140",0.443250939817764,2.24432367761371e-05,0.0111695275286594,0.704997495057651,0.998802608278029,"csgF"
"STM1141",0.589854989755546,1.36714244473865e-06,0.0111694748775151,0.861521946578592,0.998802608278029,"csgE"
"STM1142",0.760729802678696,-5.72889392758452e-05,0.0111695786458577,0.591393301071323,0.998802608278029,"csgD"
"STM1143",1.02549626092306,-6.18964616505678e-05,0.0111696501888571,0.453770855745683,0.998802608278029,"csgB"
"STM1144",15.8610889693387,-0.00016613031906583,0.0111665703965788,0.620607579890287,0.998802608278029,"csgA"
"STM1145",3.18728399825971,4.66038854128351e-06,0.0111681891388747,0.980853577433042,0.998802608278029,"csgC"
"STM1146",11.0942880374036,0.000734587131318263,0.0112021652069629,0.00762437444595436,0.348862219344993,"ymdA"
"STM1147",32.6244037065334,0.00052611120334815,0.0111816132424242,0.161400305423355,0.998802608278029,NA
"STM1148",70.0753023257537,0.000456151298099285,0.0111675823160573,0.444016920282722,0.998802608278029,"ymdC"
"STM1149",18.976120145016,-0.00018438833065747,0.0111667279785972,0.587232880445481,0.998802608278029,"mdoC"
"STM1150",216.911970398657,-0.000756809088913047,0.011185555450987,0.281700632768786,0.998802608278029,"mdoG"
"STM1151",179.357724679875,-0.000621200855697126,0.0111731507475942,0.371904004098709,0.998802608278029,"mdoH"
"STM1152",115.675064704513,-0.000347924600824065,0.0111744163202402,0.193396572443988,0.998802608278029,"yceK"
"STM1153",322.541492370591,-0.000303071757904132,0.011173139004042,0.189222237994666,0.998802608278029,"msyB"
"STM1154",44.4454892908796,5.72090267378152e-06,0.0111650462266367,0.992196003841955,0.998802608278029,"yceE"
"STM1155",50.6891483024445,0.000255608619252254,0.0111661640996027,0.875943244147536,0.998802608278029,"htrB"
"STM1156",12.867782384429,-0.000376230576677029,0.0111739977601375,0.264846223835284,0.998802608278029,"yceA"
"STM1157",16.648695011439,-0.000167723876430754,0.0111684255056538,0.518743978040829,0.998802608278029,"yceI"
"STM1158",2.7778085675117,-1.1446218862699e-05,0.011168895316881,0.930635102294071,0.998802608278029,NA
"STM1159",2.19962794669415,-0.000121693120746928,0.011169901040678,0.361418155571299,0.998802608278029,"yceO"
"STM1160",41.3219049055127,2.9307877585331e-05,0.0111604284085933,0.889409315084561,0.998802608278029,"solA"
"STM1161",271.420121515728,-0.000286805793094263,0.0111699003298127,0.400513893846333,0.998802608278029,"yceP"
"STM1162",18.8942059290403,-0.000182580582904163,0.0111680316198312,0.470359963549194,0.998802608278029,"dinI"
"STM1163",39.1974280878744,0.000323774253399065,0.0111696442894259,0.410410105957441,0.998802608278029,"pyrC"
"STM1164",198.05649403877,-0.000184171948251934,0.0111670430474339,0.575876767073997,0.998802608278029,"yceB"
"STM1165",125.791570294389,3.70554268890102e-05,0.0111561178042503,0.934462194482621,0.998802608278029,"grxB"
"STM1166",95.9417830679032,9.28938140386945e-05,0.0111645691674689,0.798305227817279,0.998802608278029,"yceL"
"STM1167",112.586214121955,0.00036307752935942,0.0111660491190537,0.487597112300899,0.998802608278029,"rimJ"
"STM1168",89.2284768268204,0.000211918303199358,0.0111579707121551,0.715370711575148,0.998802608278029,"yceH"
"STM1169",64.8519519396579,-0.000261027298472293,0.0111656925433812,0.550084215654862,0.998802608278029,"mviM"
"STM1170",59.2451228290665,9.23182171094327e-05,0.0111560986911654,0.895177711699032,0.998802608278029,"mviN"
"STM1171",116.80792100216,0.798674331672125,0.556207375008925,0.00264344824659786,0.203818975151476,"flgN"
"STM1172",134.813666813209,0.000732626462003011,0.0112019942010875,0.0057941796143777,0.30129733994764,"flgM"
"STM1173",42.343243324408,0.00042489208631098,0.0111783657517496,0.123672082144853,0.998802608278029,"flgA"
"STM1174",19.0756643958332,0.000418701752125523,0.0111795849589791,0.0429875742881723,0.833426167919389,"flgB"
"STM1175",12.0931795800813,0.000359433326389187,0.0111762400152622,0.103843312548516,0.998802608278029,"flgC"
"STM1176",63.1253507270998,0.000674841508534654,0.011196749145746,0.0124585669942318,0.449312190308103,"flgD"
"STM1177",143.119015487702,0.000636180153360392,0.0111939826838706,0.0104491250248139,0.417218634919354,"flgE"
"STM1178",58.5538678347339,0.00047127823407457,0.0111825408418877,0.0264935443626568,0.648884012864739,"flgF"
"STM1179",57.7145430835763,0.00081131059287285,0.0112096155156202,0.00679319934856415,0.337546527630876,"flgG"
"STM1180",43.1871256917941,1.09374482927322,0.550942445179013,0.00115300702664808,0.121214599933035,"flgH"
"STM1181",41.2221394793217,0.000402937458288586,0.0111780610581193,0.0893372584200897,0.998802608278029,"flgI"
"STM1182",46.7753254651812,0.000857097527641087,0.0112138484926279,0.00907217754688179,0.378412744694358,"flgJ"
"STM1183",340.385549963459,0.662703243967196,0.562160025200469,0.00338429037895573,0.2225668613925,"flgK"
"STM1184",280.715933400707,0.751036686917493,0.478389108394981,0.00220776935761204,0.181735593455714,"flgL"
"STM1185",888.6499196347,-0.000206474996646706,0.011164800749642,0.614910650575872,0.998802608278029,"rne"
"STM1187",59.9723316341253,-0.000266644870563402,0.0111702875108357,0.378968763378919,0.998802608278029,"rluC"
"STM1188",125.838857548587,-6.34826816914534e-05,0.0111646442041062,0.820673807086135,0.998802608278029,NA
"STM1189",45.3917554925082,-0.000136185119921073,0.011159138400179,0.777194660937589,0.998802608278029,"yceF"
"STM1190",818.814349166258,-4.3307086463194e-05,0.0111653354641882,0.967483611614738,0.998802608278029,"yceD"
"STM1191",444.655806025546,1.55054540050011e-05,0.0111641561861384,0.933784665353616,0.998802608278029,"rpmF"
"STM1192",279.08171799975,2.04269541001386e-05,0.0111655568172316,0.936829559466576,0.998802608278029,"plsX"
"STM1193",89.0421988938867,-4.0189645344569e-05,0.011163907436138,0.896204284683067,0.998802608278029,"fabH"
"STM1194",132.210125213437,0.000143354840929385,0.0111594974876627,0.778165318689128,0.998802608278029,"fabD"
"STM1195",418.386789886483,7.22357133023288e-05,0.0111511735552889,0.912114885489217,0.998802608278029,"fabG"
"STM1196",1574.13839525273,-0.000214591461494936,0.0111656552134412,0.585044778798158,0.998802608278029,"acpP"
"STM1197",867.586957105322,-8.15804826357131e-05,0.011162156568393,0.73213208179187,0.998802608278029,"fabF"
"STM1198",44.674170101035,-0.000459532756259646,0.0111693185419808,0.409600589057974,0.998802608278029,"pabC"
"STM1199",36.4890664312971,-5.48449436794893e-06,0.0111576546302674,0.990534376398247,0.998802608278029,"yceG"
"STM1200",41.9492995546167,9.88442034359978e-05,0.0111633119914337,0.810696904484905,0.998802608278029,"tmk"
"STM1201",44.8442259896742,-4.78584128034484e-05,0.0111630265104327,0.909574652096077,0.998802608278029,"holB"
"STM1202",61.8858732848573,-0.000367952749132581,0.0111746476543848,0.232743840719403,0.998802608278029,"ycfH"
"STM1203",305.168457288282,0.00038480025603302,0.0111713548605408,0.359052888544792,0.998802608278029,"ptsG"
"STM1204",43.1883763772012,0.000248162278266693,0.0111704088850173,0.36618097012692,0.998802608278029,"fhuE"
"STM1205",111.113549633452,-0.000781886798055696,0.0111987335392342,0.119058966711764,0.998802608278029,"ycfF"
"STM1206",61.3084364661214,-0.00039576902616417,0.0111624558472855,0.521895695013678,0.998802608278029,"ycfL"
"STM1207",81.7360556274787,0.000197290883386613,0.0111527209770075,0.766909494945875,0.998802608278029,"ycfM"
"STM1208",39.0792275360833,-0.000268478198408776,0.0111667033921753,0.511937053077688,0.998802608278029,"ycfN"
"STM1209",89.3022596294968,-5.84207589483303e-05,0.0111596260394228,0.899482541011633,0.998802608278029,"nagZ"
"STM1210",237.9972220035,-0.000493339054196278,0.0111780935668193,0.231324299245268,0.998802608278029,"ycfP"
"STM1211",169.203494105178,-0.000327135566820539,0.0111713994654534,0.339366088936836,0.998802608278029,"ndh"
"STM1212",44.5461337883509,-0.00051232432356389,0.0111836671330915,0.0670010359674797,0.967172728450914,"ycfJ"
"STM1213",96.7444447090467,-0.000456137921593288,0.0111776032610223,0.204377972721413,0.998802608278029,"ycfQ"
"STM1214",334.590619338023,-0.000197167460878256,0.0111705393383762,0.259155758215657,0.998802608278029,"ycfR"
"STM1215",36.4476342099139,-0.000218053580828642,0.0111683409545445,0.486714250409847,0.998802608278029,"ycfS"
"STM1216",181.831599577345,-0.000302555385327753,0.0111664028683324,0.527658734412153,0.998802608278029,"mfd"
"STM1217",44.4365704562909,-0.000108568407966976,0.0111637223670258,0.776378245984927,0.998802608278029,"ycfU"
"STM1218",18.1720847178704,0.000142441880565772,0.0111662502222054,0.670378282398494,0.998802608278029,"ycfV"
"STM1219",35.044486786678,4.78964639755962e-06,0.0111609320872095,0.992516402876149,0.998802608278029,"ycfW"
"STM1220",66.4812286416125,7.31752616791744e-06,0.0111553385375032,0.984307072491645,0.998802608278029,"ycfX"
"STM1221",136.090639680917,0.000204597887466466,0.0111555975969562,0.744524383670999,0.998802608278029,"cobB"
"STM1222",84.7156600199757,-0.000274389336287353,0.0111692923812777,0.428010470792351,0.998802608278029,"potD"
"STM1223",55.6841042156489,-0.00124206261437515,0.0112606549201302,0.0142796907693066,0.471222950920204,"potC"
"STM1224",78.4193085739087,-0.000188267412244933,0.0111704308526001,0.322869808482466,0.998802608278029,"sifA"
"STM1225",9.50209633429393,0.000149799960718525,0.0111668962935428,0.627230946226116,0.998802608278029,"potB"
"STM1226",28.826862897989,-9.8112044127334e-05,0.0111659020762994,0.755692172554145,0.998802608278029,"potA"
"STM1227",296.154414420677,0.000160535807674815,0.0111511118572137,0.765013431082121,0.998802608278029,"pepT"
"STM1228",38.8529918013651,-0.000175255657248833,0.0111606372032863,0.720753735392164,0.998802608278029,NA
"STM1229",108.644055444857,-0.000519084836990573,0.0111695404969333,0.406825768939345,0.998802608278029,"ycfD"
"STM1230",66.6212417959956,3.2340538427597e-05,0.0111636982978341,0.931963972026728,0.998802608278029,"phoQ"
"STM1231",106.761052764414,0.000233433659680409,0.0111692925482216,0.434788443542821,0.998802608278029,"phoP"
"STM1232",52.7284946424285,0.000198530513741107,0.0111659096262027,0.600008537923426,0.998802608278029,"purB"
"STM1233",31.1571369622065,-0.000256943654375477,0.0111684782263299,0.467735025267889,0.998802608278029,"ycfC"
"STM1234",86.5518591208195,-0.000151731658513493,0.0111661883247226,0.647686805866574,0.998802608278029,"trmU"
"STM1235",14.2192079946099,6.52247480418869e-05,0.0111659229176791,0.826443393739054,0.998802608278029,"ymfB"
"STM1236",8.81455460562194,3.70217995465568e-05,0.0111676017624649,0.868272948489999,0.998802608278029,NA
"STM1237",29.4303056335249,-0.000342363788680656,0.0111700291402805,0.390307433951986,0.998802608278029,"ymfC"
"STM1238",491.477119815281,-0.000432082074666301,0.0111707935166333,0.351351823353862,0.998802608278029,"icdA"
"STM1239",12.469870665074,-0.000115087363769288,0.0111663918278603,0.727335411775522,0.998802608278029,NA
"STM1240",1.98344573769718,-0.00012644003787696,0.0111695724398927,0.446740586459339,0.998802608278029,"envF"
"STM1241",19.5339264823884,-7.81049209993477e-05,0.0111657924995694,0.798701613891388,0.998802608278029,"msgA"
"STM1242",16.2476923874755,-0.000205155863506254,0.0111658045358975,0.593120643142777,0.998802608278029,"envE"
"STM1243",7.50212209854917,3.44732966056337e-07,0.0111684346001572,0.996663822427805,0.998802608278029,NA
"STM1244",1.19539901077228,-0.000115827128417671,0.0111702290129698,0.229676657550278,0.998802608278029,"pagD"
"STM1246",92.5622915784925,-0.000115889019728252,0.0111696966517289,0.418438491264976,0.998802608278029,"pagC"
"STM1247",3.14908159758174,2.25325553914501e-05,0.0111683680148007,0.898670111695853,0.998802608278029,NA
"STM1249",188.138094028874,-0.000239689833479891,0.0111674296967748,0.528213608099953,0.998802608278029,NA
"STM1250",85.4745077099935,-0.00010305574308447,0.0111683282315752,0.638720470679706,0.998802608278029,NA
"STM1251",5535.32296160856,-0.000225060495211901,0.0111708330616321,0.312506255680833,0.998802608278029,NA
"STM1252",21.7701090590876,-0.000276911256362952,0.0111712375839398,0.323019839322149,0.998802608278029,NA
"STM1253",19.4593928591164,-0.000135895923289342,0.0111669069410818,0.645387982942903,0.998802608278029,NA
"STM1254",61.3249915815829,2.92621294898114e-05,0.0111681221089095,0.881324956050369,0.998802608278029,NA
"STM1255",176.839492893705,0.000186912963027252,0.0111679389851368,0.757686672907975,0.998802608278029,NA
"STM1256",42.3616221076959,0.000304698833920948,0.0111731287651459,0.238213660471663,0.998802608278029,NA
"STM1257",21.3682616418285,9.00989273518987e-05,0.0111675686241734,0.710254499358271,0.998802608278029,NA
"STM1258",18.2537480659111,0.000521299853762628,0.0111848360469698,0.0348216535373866,0.73544787612927,NA
"STM1259",12.6286349847554,5.63071168970591e-05,0.0111675925660259,0.805195189900738,0.998802608278029,NA
"STM1260",23.7081624233446,0.000109144354713934,0.0111643875239324,0.763995411880144,0.998802608278029,NA
"STM1261",17.3725844386252,-0.00024661795886435,0.0111710783427754,0.307090493248966,0.998802608278029,NA
"STM1262",0.166941131229154,6.75869298854774e-06,0.011169671350495,0.700819632104098,0.998802608278029,NA
"STM1263",48.8779665975005,-0.00033444602792201,0.011176609985441,NA,NA,NA
"STM1264",17.0463744895023,-0.000167564328488609,0.0111670431615985,0.542466629308631,0.998802608278029,"aadA"
"STM1265",11.0076324652645,3.26612444850827e-05,0.0111685874194322,0.838661351240209,0.998802608278029,NA
"STM1266",16.8481886731165,1.98792094439658e-05,0.0111628070456784,0.963306355600338,0.998802608278029,NA
"STM1267",31.9402268723468,-0.000477833081313826,0.0111821515381178,0.0476617266451025,0.850424637208746,NA
"STM1268",1.37040680620579,-9.4134440174435e-05,0.0111700280796575,0.215366069383189,0.998802608278029,NA
"STM1269",5.912173258066,-0.000154083544952558,0.0111705287927749,0.244794731503144,0.998802608278029,NA
"STM1270",68.7913887437488,-0.000346837135079041,0.0111670119776668,0.522572519155773,0.998802608278029,"yeaS"
"STM1271",10.7934301969404,-0.000255884753701223,0.0111711430797416,0.310681052545099,0.998802608278029,"yeaR"
"STM1272",15.2734103366881,-8.0489795048884e-05,0.0111667169505085,0.749306713227777,0.998802608278029,"yoaG"
"STM1273",18.6950471984479,-0.000107454656573858,0.011165917722784,0.732032045141156,0.998802608278029,NA
"STM1274",47.292092476772,-4.46348885720533e-06,0.0111667566941178,0.983922078826586,0.998802608278029,"yeaQ"
"STM1275",20.3391794462536,-0.000328298541253067,0.011169084009756,0.426138439960598,0.998802608278029,"yaoF"
"STM1276",57.6468701394299,1.21145766976415e-05,0.0111619256646779,0.973534256965697,0.998802608278029,NA
"STM1277",54.6141934455565,-0.000651157134022607,0.011180158516947,0.296552415759548,0.998802608278029,"yeaO"
"STM1278",8.58109234432939,-3.77219104149959e-05,0.0111669554111723,0.879081819127192,0.998802608278029,"yeaN"
"STM1279",27.8052911687401,0.000101424739018872,0.0111644828943603,0.77923697654834,0.998802608278029,"yeaM"
"STM1280",16.5236078655173,-6.43448559210085e-05,0.011164581605129,0.850190275326206,0.998802608278029,"yeaL"
"STM1281",1.46667720704724,-0.000187136282307864,0.0111711812529519,0.191564021612105,0.998802608278029,NA
"STM1282",12.9954801166122,-0.000131233172440526,0.011165372428025,0.707006643815537,0.998802608278029,"yeaK"
"STM1283",40.8254064716105,-0.000822304281422952,0.0112067936296811,0.0470500976707003,0.850424637208746,"yeaJ"
"STM1284",285.236852421409,-0.000121834403443416,0.0111679729136044,0.616832921531754,0.998802608278029,"yeaH"
"STM1285",1103.58401154154,-0.000105565234133428,0.0111690767322644,0.543213582916589,0.998802608278029,"yeaG"
"STM1286",301.157295837029,0.000250261177873844,0.0111592161121181,0.593498849378248,0.998802608278029,"mipA"
"STM1287",14.3531921480452,0.000321884101218398,0.0111715384583955,0.335043714706725,0.998802608278029,NA
"STM1288",43.6924484148894,0.000115780930420061,0.0111576397548978,0.82990757966458,0.998802608278029,NA
"STM1289",111.024209288728,0.000688491886186729,0.0111832564484015,0.272693211594104,0.998802608278029,"yeaD"
"STM1290",2805.74107405285,-0.000271846626154069,0.0111659668061027,0.531069473465652,0.998802608278029,"gapA"
"STM1291",104.643023723233,-4.39294351416513e-05,0.01116269677852,0.9150506885068,0.998802608278029,"yeaA"
"STM1292",119.24990603691,7.49561919855985e-05,0.0111623551652878,0.827615930014429,0.998802608278029,"yeaC"
"STM1293",29.0009639609682,-4.38506698314294e-05,0.0111646519975014,0.896913730408039,0.998802608278029,"pncA"
"STM1294",25.7804619119732,-0.000337018996150357,0.0111687121559919,0.437753927663247,0.998802608278029,"ansA"
"STM1295",84.6004554465551,-0.000313552176525232,0.0111600323394561,0.599386206647213,0.998802608278029,"sppA"
"STM1296",68.9797037052921,7.54833661629141e-05,0.0111578685262057,0.907520697416588,0.998802608278029,"ydjA"
"STM1297",118.707368918002,0.000954412180962603,0.0112061252959372,0.189169732548055,0.998802608278029,"selD"
"STM1298",94.7650826619454,-0.000234548635231508,0.0111615010404763,0.641989642377181,0.998802608278029,"topB"
"STM1299",74.3854539835594,0.000844235361618214,0.0112059089243912,0.0804857119589132,0.998802608278029,"gdhA"
"STM1300",38.4239054364554,0.000478173407068929,0.0111811917016918,0.093770472434315,0.998802608278029,NA
"STM1301",52.1904404953319,0.453673857377384,0.411731959589199,0.00364122767211961,0.235993770285781,NA
"STM1302",71.7198066768695,-9.27502249639067e-05,0.011157470325264,0.070056310586559,0.975638224747069,"xthA"
"STM1303",11.704577820427,-0.000194376720158442,0.0111709608027917,0.249770841993952,0.998802608278029,"astC"
"STM1304",9.32140042543721,2.72726756496788e-05,0.0111673088546071,0.907953509164738,0.998802608278029,"astA"
"STM1305",18.0645593676613,-0.000145696884452543,0.0111691229222838,0.487773698733417,0.998802608278029,"astD"
"STM1306",19.5789497413023,-0.000145841490435581,0.0111690727154521,0.513208603369687,0.998802608278029,"astB"
"STM1307",7.64567154842154,0.000144732031732196,0.0111683595726863,0.535602855491797,0.998802608278029,"astE"
"STM1308",35.8837729722452,1.58618301762734e-05,0.0111668285889901,0.952045758441396,0.998802608278029,"spy"
"STM1309",50.7505685211211,-0.000419682781746189,0.0111748521614333,0.267307070962868,0.998802608278029,NA
"STM1310",73.7754988559011,-8.12773149616267e-05,0.0111575232169153,0.843654654267443,0.998802608278029,"nadE"
"STM1311",403.370029132187,0.000107321987216814,0.0111687219444862,0.635016243600376,0.998802608278029,"osmE"
"STM1312",78.8348516228457,2.81804315229772e-05,0.011164541832242,0.935798595619311,0.998802608278029,"celA"
"STM1313",70.5490552205336,-8.57857447800954e-05,0.0111669971508673,0.747503841371882,0.998802608278029,"celB"
"STM1314",28.2403528204958,-0.000261052005149394,0.0111705800590889,0.35558262389885,0.998802608278029,"celC"
"STM1315",38.0183983362534,-9.55903689389018e-05,0.0111681390032157,0.665558232417291,0.998802608278029,"celD"
"STM1316",43.4476526783117,-0.000243630888364397,0.0111724085510251,0.150856100115002,0.998802608278029,"celF"
"STM1317",73.0749456634059,-0.000500612413962882,0.0111819505102656,0.111189433741823,0.998802608278029,"celG"
"STM1318",127.156802497473,-0.000176288498073176,0.0111687808722753,0.493303646133039,0.998802608278029,"katE"
"STM1319",34.131183505034,-0.000267518846088334,0.0111696811980527,0.388774016297036,0.998802608278029,"cedA"
"STM1320",111.288994611796,0.000454153235434634,0.0111697500646274,0.386976089234522,0.998802608278029,"ydjN"
"STM1321",17.7475953289093,-0.0005730056126438,0.0111847287371987,0.142227760615394,0.998802608278029,"ydjM"
"STM1322",67.5303919680455,-0.000828772133333419,0.0111961886975253,0.197816113552532,0.998802608278029,"yniC"
"STM1323",64.6089774615479,-7.84494042078362e-05,0.0111573993599948,0.867733597152025,0.998802608278029,"yniB"
"STM1324",541.358069624798,0.000408368099409553,0.0111663390638045,0.559033022774133,0.998802608278029,NA
"STM1325",29.5599776002476,-0.000175688617374401,0.0111648791880505,0.651927941957377,0.998802608278029,"ydiZ"
"STM1326",138.925092760198,0.000142939426066094,0.0111573676740024,0.783607262074996,0.998802608278029,"pfkB"
"STM1327",28.0295940250355,4.12044008039385e-07,0.0111649354735819,0.99913149947504,0.99913149947504,"ydiY"
"STM1328",14.6965764862332,-0.000226998840522497,0.0111704648151015,0.345742850665036,0.998802608278029,NA
"STM1329",0.251741409507828,-8.90702814705697e-06,0.0111696572487939,0.986684061441162,0.998802608278029,NA
"STM1330",19.3258537228008,-0.000135896917127333,0.0111657625531963,0.685194892456268,0.998802608278029,NA
"STM1331",6.60153504487228,-9.76108874307805e-05,0.0111687104777293,0.60705926845942,0.998802608278029,NA
"STM1332",25.2615631862695,8.79469415144614e-05,0.0111665593069474,0.756522564068557,0.998802608278029,"rfc"
"STM1333",1803.87598606163,0.000268035384909541,0.011153731035982,0.942547110671243,0.998802608278029,"thrS"
"STM1334",3158.90748498908,-0.000265991915779297,0.0111626180020624,0.59100254428338,0.998802608278029,"infC"
"STM1335",1207.70425069205,-0.000349576382943536,0.0111647417996536,0.513116453442247,0.998802608278029,"rpmI"
"STM1336",2457.0570393364,-0.000358097639401519,0.0111670797067299,0.450280043558328,0.998802608278029,"rplT"
"STM1337",114.0636629344,-9.51533624463931e-05,0.0111631169616538,0.808736851371182,0.998802608278029,"pheS"
"STM1338",404.646128551579,-0.000212470535823018,0.0111566593266611,0.724609852388399,0.998802608278029,"pheT"
"STM1339",442.504430576563,0.000222989341100696,0.01116101706591,0.749360982206737,0.998802608278029,"himA"
"STM1340",26.7146099719791,-0.000224991147644599,0.0111645270946727,0.603535843251831,0.998802608278029,"btuC"
"STM1341",21.7773150037418,0.000145608020237606,0.0111667641020568,0.63585738891936,0.998802608278029,"btuE"
"STM1342",18.3763676225507,6.18238097984944e-05,0.011164677818513,0.857747301955272,0.998802608278029,"btuD"
"STM1343",26.8780886410513,-0.000405014004288978,0.0111753302594814,0.227342404498631,0.998802608278029,"nlpC"
"STM1344",30.2909654948289,-0.000205839175643251,0.0111707382505745,0.301855138845309,0.998802608278029,"ydiV"
"STM1345",80.6667403894873,-0.000135789307120354,0.0111684616570605,0.559220149303395,0.998802608278029,"ydiU"
"STM1346",12.9544089940955,8.36195786176332e-05,0.0111688156336808,0.631727702979747,0.998802608278029,"ydiE"
"STM1347",31.634913333692,0.000338325588092885,0.0111683549655433,0.446011942413678,0.998802608278029,"aroH"
"STM1348",28.8754697840496,-0.000201425692245063,0.0111656899042434,0.598899718411723,0.998802608278029,"ydiA"
"STM1349",452.099578767404,-0.000501442766343347,0.0111701876766578,0.381346154578853,0.998802608278029,"pps"
"STM1350",45.4793893271254,-0.000423856499748372,0.0111739058676173,0.268727939795801,0.998802608278029,"ydiD"
"STM1351",0.349337768975011,-4.61036731233749e-05,0.0111696806509063,0.690928933201589,0.998802608278029,"ydiT"
"STM1352",4.89329457819557,-1.15449156915382e-05,0.0111670734111057,0.900586374675159,0.998802608278029,"ydiS"
"STM1353",3.9886525700623,1.28861011484782e-05,0.0111686085990608,0.935941189276073,0.998802608278029,"ydiR"
"STM1354",8.54270329244027,0.000169970616239527,0.0111692636359042,0.476771641888921,0.998802608278029,"ydiQ"
"STM1355",2.58323753590389,-3.95624694577528e-05,0.0111684955097059,0.818040097540739,0.998802608278029,"ydiP"
"STM1356",23.0794828629749,-0.000116816005894402,0.0111664018133953,0.69148087114603,0.998802608278029,"ydiO"
"STM1357",4.82489339957275,0.000284338463283708,0.0111736222143175,0.119924299925094,0.998802608278029,"ydiF"
"STM1358",16.386648277405,-0.000637226080377515,0.011191639961472,0.0583584766292876,0.899927956848876,"aroD"
"STM1359",7.18871554570211,-0.000122000274739216,0.0111675313239365,0.644354950882525,0.998802608278029,"ydiB"
"STM1360",0.733023341283538,-8.73258706613877e-05,0.0111698522411614,0.40666543066259,0.998802608278029,"ydiN"
"STM1361",4.08323359841213,0.000142272978692605,0.011169185219646,0.506555582125685,0.998802608278029,"ydiM"
"STM1362",2.54483455369569,2.94767614637303e-05,0.0111687073617578,0.847465548703371,0.998802608278029,"ydiL"
"rprA",1.09669136788018,-0.000148609713311858,0.0111707799223644,0.153877744857102,0.998802608278029,NA
"STM1364",60.0037141905721,-0.000484710594727488,0.0111793339367078,0.181677598132996,0.998802608278029,"ydiK"
"STM1365",115.930521921366,0.000373064137945583,0.0111628701933563,0.53058141700317,0.998802608278029,"ydiJ"
"STM1366",14.6730567140119,0.000551253874833485,0.0111846995471313,0.10271078329027,0.998802608278029,NA
"STM1367",747.001651431998,0.000164844067167252,0.0111697258656262,0.414326276349283,0.998802608278029,"ydiH"
"STM1368",22.9630061755239,6.27375377414253e-06,0.0111656712313959,0.985781495283149,0.998802608278029,NA
"STM1369",60.2121062017582,-8.23942043659535e-05,0.01116884723509,0.626657394927902,0.998802608278029,"sufA"
"STM1370",105.430837023364,3.49682323655237e-05,0.0111671125830444,0.888943416448456,0.998802608278029,"sufB"
"STM1371",51.9316466897088,-8.45350901541236e-05,0.0111681800557781,0.685154368675874,0.998802608278029,"sufC"
"STM1372",104.843363869288,4.38685636555352e-05,0.0111667572212937,0.871807705185557,0.998802608278029,"sufD"
"STM1373",82.8414166997376,0.000121633736330021,0.0111676914632769,0.654450341585108,0.998802608278029,"sufS"
"STM1374",20.6692836895836,-0.000178570704926751,0.0111693428782775,0.452526460866416,0.998802608278029,"ynhA"
"STM1375",178.551178826497,-0.000267574207005228,0.0111682062033619,0.470155433668497,0.998802608278029,"ynhG"
"STM1376",187.291225683138,-0.000577946645119716,0.0111854237159693,0.125873588662842,0.998802608278029,"lppB"
"STM1377",23444.2224844575,1.50132592636304e-05,0.0111545820834996,0.981860423958336,0.998802608278029,"lpp"
"STM1378",403.801130051066,-0.000111273795830041,0.0111588560756413,0.8098218762788,0.998802608278029,"pykF"
"STM1379",29.7311793092835,-0.000545946114308487,0.0111812554019476,0.197310299327666,0.998802608278029,"orf48"
"STM1380",22.2531998403768,-9.93802350262799e-05,0.0111628524929019,0.795462611304024,0.998802608278029,"orf32"
"STM1381",33.2435671168809,0.000116972159404042,0.011165324435312,0.732254957279444,0.998802608278029,"orf245"
"STM1382",11.1160833091397,-0.000114850826127191,0.0111663816034132,0.627605940996179,0.998802608278029,"orf408"
"STM1383",112.284011099981,-1.80970674269847e-05,0.0111633292700488,0.954499893673327,0.998802608278029,"ttrA"
"STM1384",24.6648065417121,3.24504811480723e-06,0.0111622616300342,0.996178981802806,0.998802608278029,"ttrC"
"STM1385",57.5574821544021,0.000266773232937491,0.0111692396549886,0.42872461392081,0.998802608278029,"ttrB"
"STM1386",234.495374768536,6.90922867724899e-05,0.011159718173277,0.88632725281608,0.998802608278029,"ttrS"
"STM1387",35.6923810255732,0.000350072466606865,0.0111693068542812,0.423731537797584,0.998802608278029,"ttrR"
"STM1388",14.9076849503751,0.000197159498536865,0.011166301333348,0.588127093712283,0.998802608278029,"orf70"
"STM1389",283.479688038819,-8.64136160223613e-05,0.0111650320319847,0.795406901720323,0.998802608278029,"orf319"
"STM1390",33.1061264134575,-8.1751557043408e-05,0.0111586624416616,0.868374059078384,0.998802608278029,"orf242"
"STM1391",13.115989002034,-0.000340579500137938,0.0111758787050178,0.0685787960041814,0.975638224747069,"ssrB"
"STM1392",17.2496611201021,5.86588648169002e-06,0.011168189056746,0.977061619333638,0.998802608278029,"ssrA"
